Transaction_ID,Date,Customer_ID,Product_Category,Segment,Region,Sales_Amount,Quantity,Discount_Rate,Profit_Margin,Payment_Method,Returns,Total_Profit,Quarter,High_Margin_Flag,Customer_Tier,Sales_Performances
TSC-7910,01-04-22,CUST-871,Office Supplies,Consumer,North,1487.9,5,0.08,0.07,Debit Card,0,104.15,Q1,Low,Bronze,Below Average
TSC-7911,04-04-24,CUST-663,Personal Care,Corporate,West,4264.7,8,0.19,0.11,Debit Card,0,469.12,Q2,Low,Gold,Top Performer
TSC-7912,08-25-24,CUST-261,Home Appliances,Consumer,East,551.48,5,0.15,0.11,Net Banking,0,60.66,Q3,Low,Bronze,Below Average
TSC-7913,05-06-22,CUST-461,Home Appliances,Corporate,South,1121.91,7,0.08,0.29,PayPal,0,325.35,Q2,Low,Bronze,Below Average
TSC-7914,01-09-24,CUST-178,Home Appliances,Home Office,South,2150.74,8,0.06,0.05,Credit Card,0,107.54,Q1,Low,Silver,Average
TSC-7915,06-17-22,CUST-213,Electronics,Consumer,East,4219.26,6,0.29,0.33,PayPal,0,1392.36,Q2,High,Gold,Top Performer
TSC-7916,01-08-22,CUST-871,Entertainment,Consumer,South,1311.5,6,0.17,0.24,PayPal,0,314.76,Q1,Low,Bronze,Below Average
TSC-7917,01-17-24,CUST-131,Home Appliances,Corporate,North,4985.83,2,0.18,0.25,Net Banking,0,1246.46,Q1,Low,Gold,Top Performer
TSC-7918,02-24-22,CUST-994,Office Supplies,Corporate,Central,1808.55,10,0.23,0.24,PayPal,0,434.05,Q1,Low,Silver,Below Average
TSC-7919,03-02-24,CUST-806,Personal Care,Home Office,South,1962.92,5,0.02,0.24,Debit Card,0,471.1,Q1,Low,Silver,Below Average
TSC-7920,07-04-24,CUST-290,Office Supplies,Consumer,West,654.43,1,0.21,0.12,Net Banking,0,78.53,Q3,Low,Bronze,Below Average
TSC-7921,09-11-22,CUST-220,Electronics,Consumer,South,3416.98,9,0.05,0.15,Net Banking,0,512.55,Q3,Low,Gold,Top Performer
TSC-7922,03-11-23,CUST-901,Electronics,Home Office,West,1255.15,7,0.22,0.22,Net Banking,0,276.13,Q1,Low,Bronze,Below Average
TSC-7923,09-11-23,CUST-927,Office Supplies,Home Office,South,3162.89,2,0.04,0.29,PayPal,0,917.24,Q3,Low,Gold,Top Performer
TSC-7924,03-06-23,CUST-251,Entertainment,Corporate,South,1154.63,6,0.25,0.15,UPI,0,173.19,Q1,Low,Bronze,Below Average
TSC-7925,02-16-23,CUST-409,Electronics,Consumer,West,1969.97,10,0.2,0.33,Credit Card,0,650.09,Q1,High,Silver,Below Average
TSC-7926,07-30-23,CUST-170,Electronics,Consumer,North,4290.53,9,0.12,0.33,Credit Card,0,1415.87,Q3,High,Gold,Top Performer
TSC-7927,08-31-24,CUST-527,Office Supplies,Consumer,Central,3707.58,5,0.11,0.15,Debit Card,0,556.14,Q3,Low,Gold,Top Performer
TSC-7928,09-05-24,CUST-420,Electronics,Home Office,Central,815.22,3,0.04,0.25,Net Banking,0,203.8,Q3,Low,Bronze,Below Average
TSC-7929,09-04-24,CUST-268,Entertainment,Consumer,North,3058.16,10,0.27,0.17,Credit Card,0,519.89,Q3,Low,Gold,Average
TSC-7930,07-14-23,CUST-870,Entertainment,Corporate,South,3161.77,4,0.04,0.12,PayPal,0,379.41,Q3,Low,Gold,Top Performer
TSC-7931,01-09-22,CUST-916,Entertainment,Corporate,Central,498.31,3,0.14,0.33,PayPal,0,164.44,Q1,High,Bronze,Below Average
TSC-7932,04-21-23,CUST-776,Personal Care,Consumer,North,2355.74,1,0.07,0.4,PayPal,0,942.3,Q2,High,Silver,Average
TSC-7933,03-29-22,CUST-265,Entertainment,Consumer,North,1340.31,10,0.3,0.25,Debit Card,0,335.08,Q1,Low,Bronze,Below Average
TSC-7934,05-07-22,CUST-242,Entertainment,Corporate,Central,2362.29,7,0.18,0.37,Net Banking,0,874.05,Q2,High,Silver,Average
TSC-7935,,CUST-903,Personal Care,Consumer,West,3896.5,8,0.04,0.27,Credit Card,0,1052.06,Q1,Low,Gold,Top Performer
TSC-7936,06-07-22,CUST-597,Home Appliances,Consumer,East,833.38,2,0.2,0.25,Net Banking,0,208.34,Q2,Low,Bronze,Below Average
TSC-7937,11-05-22,CUST-768,Electronics,Consumer,West,660.36,8,0.3,0.22,Net Banking,0,145.28,Q4,Low,Bronze,Below Average
TSC-7938,08-12-23,CUST-666,Entertainment,Home Office,South,,9,0.18,0.13,PayPal,0,179.81,Q3,Low,Bronze,Below Average
TSC-7939,03-30-23,CUST-828,Electronics,Home Office,West,4763.76,7,0.14,0.08,Credit Card,0,381.1,Q1,Low,Gold,Top Performer
TSC-7940,09-10-23,CUST-925,Office Supplies,Corporate,East,3751.73,1,0.09,0.2,Debit Card,0,750.35,Q3,Low,Gold,Top Performer
TSC-7941,02-26-23,CUST-501,Electronics,Corporate,East,146.31,4,0.03,0.25,Net Banking,1,36.58,Q1,Low,Bronze,Below Average
TSC-7942,01-06-24,CUST-574,Personal Care,Corporate,North,2034.97,7,0.07,0.23,UPI,0,468.04,Q1,Low,Silver,Below Average
TSC-7943,07-02-23,CUST-742,Electronics,Corporate,South,1324.12,6,0.17,0.29,PayPal,0,383.99,Q3,Low,Bronze,Below Average
TSC-7944,10-02-22,CUST-526,Electronics,Home Office,North,3208.82,8,0.23,0.12,UPI,0,385.06,Q4,Low,Gold,Top Performer
TSC-7945,05-04-23,CUST-677,Electronics,Consumer,West,2323.5,6,0.26,0.17,Debit Card,1,395.0,Q2,Low,Silver,Average
TSC-7946,03-29-24,CUST-839,Home Appliances,Consumer,West,4824.27,10,0.24,0.2,Debit Card,0,964.85,Q1,Low,Gold,Top Performer
TSC-7947,12-04-23,CUST-634,Home Appliances,Home Office,Central,1133.94,6,0.04,0.12,Debit Card,0,136.07,Q4,Low,Bronze,Below Average
TSC-7948,03-23-23,CUST-327,Office Supplies,Corporate,North,2959.89,10,0.23,0.37,Debit Card,1,1095.16,Q1,High,Silver,Average
TSC-7949,01-03-22,CUST-822,Personal Care,Consumer,North,3516.04,6,0.17,0.29,Credit Card,0,1019.65,Q1,Low,Gold,Top Performer
TSC-7950,01-07-22,CUST-495,Electronics,Home Office,North,4136.54,7,0.14,0.08,UPI,0,330.92,Q1,Low,Gold,Top Performer
TSC-7951,04-09-23,CUST-299,Electronics,Consumer,North,2064.51,5,0.17,0.3,PayPal,0,619.35,Q2,Low,Silver,Below Average
TSC-7952,09-14-23,CUST-873,Electronics,Consumer,East,3450.26,9,0.0,0.24,UPI,1,828.06,Q3,Low,Gold,Top Performer
TSC-7953,05-06-23,CUST-927,Electronics,Corporate,Central,1550.85,7,0.02,0.23,Credit Card,0,356.7,Q2,Low,Silver,Below Average
TSC-7954,02-24-24,CUST-957,Home Appliances,Consumer,South,2205.61,1,0.16,0.4,Net Banking,0,882.24,Q1,High,Silver,Average
TSC-7955,04-04-22,CUST-576,Office Supplies,Corporate,South,4483.35,9,0.05,0.27,Debit Card,0,1210.5,Q2,Low,Gold,Top Performer
TSC-7956,06-11-24,CUST-565,Entertainment,Consumer,South,4752.04,6,0.16,0.36,Net Banking,1,1710.73,Q2,High,Gold,Top Performer
TSC-7957,06-07-24,CUST-707,Personal Care,Consumer,East,3608.15,8,0.11,0.37,Debit Card,0,1335.02,Q2,High,Gold,Top Performer
TSC-7958,02-01-23,CUST-417,Electronics,Corporate,Central,1903.04,9,0.27,0.09,PayPal,0,171.27,Q1,Low,Silver,Below Average
TSC-7959,12-31-23,CUST-208,Office Supplies,Corporate,Central,4109.29,2,0.28,0.05,Debit Card,0,205.46,Q4,Low,Gold,Top Performer
TSC-7960,04-11-22,CUST-202,Entertainment,Consumer,East,178.04,2,0.29,0.2,Debit Card,0,35.61,Q2,Low,Bronze,Below Average
TSC-7961,06-27-24,CUST-666,Office Supplies,Home Office,North,558.59,5,0.27,0.32,Net Banking,0,178.75,Q2,High,Bronze,Below Average
TSC-7962,08-27-22,CUST-392,Home Appliances,Corporate,West,3323.8,5,0.3,0.34,Net Banking,0,1130.09,Q3,High,Gold,Top Performer
TSC-7963,12-19-22,CUST-684,Entertainment,Consumer,North,1491.68,10,0.21,0.33,Net Banking,0,492.25,Q4,High,Bronze,Below Average
TSC-7964,06-02-22,CUST-651,Office Supplies,Consumer,South,4759.36,10,0.29,0.21,Credit Card,0,999.47,Q2,Low,Gold,Top Performer
TSC-7965,08-27-24,CUST-915,Home Appliances,Home Office,North,2208.5,2,0.19,0.31,Debit Card,1,684.64,Q3,High,Silver,Average
TSC-7966,02-13-23,CUST-660,Office Supplies,Corporate,East,2175.36,10,0.24,0.3,Net Banking,0,652.61,Q1,Low,Silver,Average
TSC-7967,02-16-23,CUST-298,Office Supplies,Consumer,South,3406.49,4,0.04,0.16,Credit Card,0,545.04,Q1,Low,Gold,Top Performer
TSC-7968,07-21-23,CUST-253,Entertainment,Consumer,West,3849.46,9,0.2,0.11,PayPal,0,423.44,Q3,Low,Gold,Top Performer
TSC-7969,08-21-24,CUST-212,Home Appliances,Consumer,South,2404.02,4,0.28,0.27,PayPal,0,649.09,Q3,Low,Silver,Average
TSC-7970,09-15-22,CUST-341,Electronics,Consumer,North,1109.3,1,0.16,0.29,Debit Card,0,321.7,Q3,Low,Bronze,Below Average
TSC-7971,06-01-24,CUST-748,Personal Care,Corporate,Central,3877.88,5,0.06,0.25,Net Banking,0,969.47,Q2,Low,Gold,Top Performer
TSC-7972,01-01-23,CUST-486,Entertainment,Home Office,Central,1635.74,2,0.16,0.12,Debit Card,0,196.29,Q1,Low,Silver,Below Average
TSC-7973,09-20-22,CUST-436,Home Appliances,Consumer,Central,916.8,6,0.21,0.15,Debit Card,0,137.52,Q3,Low,Bronze,Below Average
TSC-7974,08-31-24,CUST-353,Office Supplies,Home Office,South,3176.62,1,0.23,0.3,Debit Card,0,952.99,Q3,Low,Gold,Top Performer
TSC-7975,04-17-23,CUST-513,Home Appliances,Home Office,Central,497.75,7,0.16,0.39,Credit Card,0,194.12,Q2,High,Bronze,Below Average
TSC-7976,01-21-22,CUST-124,Personal Care,Home Office,East,4858.2,7,0.07,0.38,Debit Card,0,1846.12,Q1,High,Gold,Top Performer
TSC-7977,09-19-23,CUST-696,Personal Care,Home Office,West,3180.37,4,0.28,0.23,PayPal,0,731.49,Q3,Low,Gold,Top Performer
TSC-7978,12-29-23,CUST-822,Electronics,Home Office,Central,4930.18,9,0.23,0.36,Net Banking,0,1774.86,Q4,High,Gold,Top Performer
TSC-7979,02-15-23,CUST-138,Electronics,Corporate,East,1727.52,3,0.08,0.06,UPI,1,103.65,Q1,Low,Silver,Below Average
TSC-7980,03-07-24,CUST-855,Personal Care,Consumer,East,4857.47,5,0.24,0.35,UPI,0,1700.11,Q1,High,Gold,Top Performer
TSC-7981,02-03-23,CUST-865,Entertainment,Consumer,South,,5,0.1,0.22,UPI,0,169.52,Q1,Low,Bronze,Below Average
TSC-7982,01-25-23,CUST-985,Entertainment,Home Office,South,251.44,8,0.09,0.32,Net Banking,0,80.46,Q1,High,Bronze,Below Average
TSC-7983,08-15-23,CUST-398,Office Supplies,Consumer,West,213.27,10,0.26,0.05,Debit Card,0,10.66,Q3,Low,Bronze,Below Average
TSC-7984,04-27-24,CUST-309,Electronics,Consumer,West,2351.11,10,0.26,0.35,Net Banking,0,822.89,Q2,High,Silver,Average
TSC-7985,07-31-23,CUST-590,Office Supplies,Consumer,North,460.87,4,0.12,0.26,Net Banking,0,119.83,Q3,Low,Bronze,Below Average
TSC-7986,12-06-22,CUST-750,Electronics,Home Office,West,2585.23,1,0.0,0.13,Credit Card,0,336.08,Q4,Low,Silver,Average
TSC-7987,07-03-23,CUST-863,Personal Care,Corporate,South,1671.13,5,0.06,0.17,Net Banking,0,284.09,Q3,Low,Silver,Below Average
TSC-7988,04-21-23,CUST-858,Entertainment,Consumer,East,1711.36,1,0.27,0.12,Credit Card,0,205.36,Q2,Low,Silver,Below Average
TSC-7989,03-28-23,CUST-603,Entertainment,Consumer,North,3196.26,3,0.27,0.2,PayPal,1,639.25,Q1,Low,Gold,Top Performer
TSC-7990,08-12-23,CUST-330,Personal Care,Corporate,West,857.34,6,0.14,0.17,Credit Card,0,145.75,Q3,Low,Bronze,Below Average
TSC-7991,03-23-22,CUST-621,Office Supplies,Consumer,East,,1,0.09,0.24,UPI,0,922.67,Q1,Low,Bronze,Below Average
TSC-7992,05-16-22,CUST-420,Office Supplies,Corporate,South,2931.05,10,0.09,0.34,Credit Card,0,996.56,Q2,High,Silver,Average
TSC-7993,07-13-24,CUST-155,Home Appliances,Consumer,Central,4578.98,3,0.27,0.39,PayPal,0,1785.8,Q3,High,Gold,Top Performer
TSC-7994,04-07-24,CUST-559,Electronics,Home Office,North,1855.96,7,0.1,0.14,Net Banking,0,259.83,Q2,Low,Silver,Below Average
TSC-7995,07-20-22,CUST-375,Office Supplies,Corporate,East,4914.44,2,0.15,0.09,UPI,0,442.3,Q3,Low,Gold,Top Performer
TSC-7996,04-29-22,CUST-795,Personal Care,Corporate,South,2900.35,6,0.22,0.19,Credit Card,0,551.07,Q2,Low,Silver,Average
TSC-7997,01-29-24,CUST-394,Office Supplies,Corporate,South,4868.34,7,0.06,0.1,Debit Card,0,486.83,Q1,Low,Gold,Top Performer
TSC-7998,04-05-23,CUST-287,Entertainment,Consumer,North,183.95,2,0.08,0.34,Net Banking,0,62.54,Q2,High,Bronze,Below Average
TSC-7999,05-07-23,CUST-926,Electronics,Consumer,North,3653.48,5,0.11,0.23,UPI,0,840.3,Q2,Low,Gold,Top Performer
TSC-8000,10-29-22,CUST-412,Home Appliances,Corporate,West,4092.28,10,0.2,0.27,UPI,0,1104.92,Q4,Low,Gold,Top Performer
TSC-8001,07-16-24,CUST-790,Electronics,Home Office,West,313.21,10,0.25,0.1,Credit Card,0,31.32,Q3,Low,Bronze,Below Average
TSC-8002,08-04-24,CUST-891,Entertainment,Consumer,North,2915.9,1,0.16,0.31,Net Banking,0,903.93,Q3,High,Silver,Average
TSC-8003,06-11-24,CUST-767,Entertainment,Corporate,North,4019.61,3,0.04,0.39,Net Banking,1,1567.65,Q2,High,Gold,Top Performer
TSC-8004,02-16-22,CUST-472,Entertainment,Home Office,East,2827.14,1,0.13,0.22,Debit Card,0,621.97,Q1,Low,Silver,Average
TSC-8005,06-04-22,CUST-577,Entertainment,Home Office,West,365.88,3,0.04,0.39,Debit Card,0,142.69,Q2,High,Bronze,Below Average
TSC-8006,08-13-23,CUST-429,Personal Care,Corporate,South,3482.56,4,0.03,0.06,UPI,0,208.95,Q3,Low,Gold,Top Performer
TSC-8007,03-02-24,CUST-102,Home Appliances,Corporate,West,349.95,5,0.18,0.06,UPI,0,21.0,Q1,Low,Bronze,Below Average
TSC-8008,02-19-23,CUST-858,Entertainment,Home Office,West,4096.47,4,0.29,0.39,PayPal,0,1597.62,Q1,High,Gold,Top Performer
TSC-8009,06-01-22,CUST-196,Entertainment,Home Office,North,263.02,4,0.25,0.3,UPI,0,78.91,Q2,Low,Bronze,Below Average
TSC-8010,10-16-23,CUST-943,Office Supplies,Home Office,North,730.12,9,0.23,0.12,Debit Card,0,87.61,Q4,Low,Bronze,Below Average
TSC-8011,07-29-24,CUST-745,Home Appliances,Corporate,West,1411.78,9,0.22,0.18,Credit Card,0,254.12,Q3,Low,Bronze,Below Average
TSC-8012,05-22-23,CUST-884,Electronics,Consumer,Central,3185.16,9,0.27,0.23,PayPal,0,732.59,Q2,Low,Gold,Top Performer
TSC-8013,,CUST-279,Home Appliances,Consumer,Central,,5,0.23,0.3,UPI,0,1464.89,Q1,Low,Bronze,Below Average
TSC-8014,11-26-23,CUST-115,Home Appliances,Consumer,West,633.22,5,0.19,0.34,Debit Card,0,215.29,Q4,High,Bronze,Below Average
TSC-8015,08-07-24,CUST-503,Home Appliances,Home Office,Central,756.4,2,0.11,0.08,PayPal,0,60.51,Q3,Low,Bronze,Below Average
TSC-8016,06-05-24,CUST-291,Entertainment,Home Office,West,1875.91,6,0.03,0.28,Credit Card,1,525.25,Q2,Low,Silver,Below Average
TSC-8017,01-26-22,CUST-116,Entertainment,Corporate,North,4189.28,2,0.14,0.22,Credit Card,0,921.64,Q1,Low,Gold,Top Performer
TSC-8018,08-05-24,CUST-819,Personal Care,Corporate,North,2362.79,10,0.28,0.26,Debit Card,0,614.33,Q3,Low,Silver,Average
TSC-8019,01-23-23,CUST-374,Electronics,Consumer,North,1641.97,5,0.17,0.23,Net Banking,0,377.65,Q1,Low,Silver,Below Average
TSC-8020,05-01-22,CUST-848,Office Supplies,Consumer,South,2827.96,5,0.06,0.21,Debit Card,0,593.87,Q2,Low,Silver,Average
TSC-8021,02-19-23,CUST-444,Home Appliances,Corporate,North,1339.59,4,0.19,0.12,Debit Card,0,160.75,Q1,Low,Bronze,Below Average
TSC-8022,11-03-22,CUST-473,Electronics,Consumer,North,2035.74,5,0.14,0.22,Debit Card,0,447.86,Q4,Low,Silver,Below Average
TSC-8023,09-02-23,CUST-885,Electronics,Consumer,West,1696.4,7,0.28,0.12,Net Banking,0,203.57,Q3,Low,Silver,Below Average
TSC-8024,09-16-23,CUST-357,Personal Care,Corporate,Central,4030.5,10,0.05,0.07,UPI,0,282.14,Q3,Low,Gold,Top Performer
TSC-8025,04-11-23,CUST-199,Office Supplies,Consumer,Central,4625.07,2,0.21,0.18,UPI,0,832.51,Q2,Low,Gold,Top Performer
TSC-8026,10-14-23,CUST-278,Home Appliances,Home Office,North,3809.88,1,0.2,0.06,Credit Card,0,228.59,Q4,Low,Gold,Top Performer
TSC-8027,08-05-23,CUST-695,Office Supplies,Consumer,North,2223.46,4,0.3,0.25,UPI,0,555.86,Q3,Low,Silver,Average
TSC-8028,11-25-22,CUST-861,Personal Care,Home Office,North,2546.46,7,0.17,0.08,Debit Card,0,203.72,Q4,Low,Silver,Average
TSC-8029,04-27-23,CUST-631,Entertainment,Consumer,West,669.11,1,0.26,0.2,UPI,0,133.82,Q2,Low,Bronze,Below Average
TSC-8030,04-06-22,CUST-887,Electronics,Consumer,West,3746.98,4,0.01,0.39,Net Banking,1,1461.32,Q2,High,Gold,Top Performer
TSC-8031,09-11-24,CUST-777,Home Appliances,Corporate,West,3002.55,6,0.04,0.05,UPI,0,150.13,Q3,Low,Gold,Average
TSC-8032,05-28-22,CUST-846,Entertainment,Corporate,Central,4517.08,6,0.1,0.18,Debit Card,0,813.07,Q2,Low,Gold,Top Performer
TSC-8033,09-30-23,CUST-272,Personal Care,Corporate,South,1043.03,1,0.19,0.29,UPI,0,302.48,Q3,Low,Bronze,Below Average
TSC-8034,06-26-23,CUST-794,Office Supplies,Consumer,Central,3810.64,7,0.13,0.11,Credit Card,0,419.17,Q2,Low,Gold,Top Performer
TSC-8035,11-06-22,CUST-427,Electronics,Consumer,West,3439.12,5,0.06,0.25,UPI,0,859.78,Q4,Low,Gold,Top Performer
TSC-8036,06-02-23,CUST-237,Home Appliances,Corporate,East,1365.94,6,0.18,0.14,Credit Card,0,191.23,Q2,Low,Bronze,Below Average
TSC-8037,07-14-22,CUST-927,Entertainment,Consumer,South,3353.52,1,0.17,0.13,PayPal,0,435.96,Q3,Low,Gold,Top Performer
TSC-8038,10-23-22,CUST-800,Entertainment,Consumer,North,4625.65,7,0.16,0.36,Net Banking,0,1665.23,Q4,High,Gold,Top Performer
TSC-8039,06-22-22,CUST-110,Electronics,Corporate,Central,4596.26,4,0.03,0.12,Credit Card,0,551.55,Q2,Low,Gold,Top Performer
TSC-8040,12-03-23,CUST-241,Office Supplies,Consumer,South,3612.15,3,0.28,0.18,PayPal,0,650.19,Q4,Low,Gold,Top Performer
TSC-8041,07-19-24,CUST-156,Personal Care,Consumer,East,287.96,4,0.18,0.11,PayPal,0,31.68,Q3,Low,Bronze,Below Average
TSC-8042,10-16-22,CUST-450,Office Supplies,Consumer,South,4367.71,9,0.08,0.15,Debit Card,0,655.16,Q4,Low,Gold,Top Performer
TSC-8043,08-20-24,CUST-666,Office Supplies,Home Office,Central,3306.0,5,0.21,0.15,PayPal,0,495.9,Q3,Low,Gold,Top Performer
TSC-8044,08-24-24,CUST-542,Office Supplies,Consumer,West,1586.65,5,0.1,0.16,Net Banking,0,253.86,Q3,Low,Silver,Below Average
TSC-8045,01-06-22,CUST-665,Electronics,Home Office,North,976.89,8,0.15,0.27,Net Banking,1,263.76,Q1,Low,Bronze,Below Average
TSC-8046,08-14-22,CUST-476,Electronics,Consumer,West,625.21,7,0.1,0.31,Net Banking,0,193.82,Q3,High,Bronze,Below Average
TSC-8047,08-24-23,CUST-506,,Corporate,West,298.67,3,0.26,0.23,Net Banking,1,68.69,Q3,Low,Bronze,Below Average
TSC-8048,09-21-23,CUST-317,Office Supplies,Consumer,Central,3782.81,1,0.3,0.26,Debit Card,0,983.53,Q3,Low,Gold,Top Performer
TSC-8049,08-20-24,CUST-115,Electronics,Consumer,West,1217.42,2,0.05,0.33,UPI,0,401.75,Q3,High,Bronze,Below Average
TSC-8050,05-14-24,CUST-850,,Home Office,West,170.05,3,0.01,0.4,Credit Card,0,68.02,Q2,High,Bronze,Below Average
TSC-8051,07-09-24,CUST-953,Personal Care,Home Office,Central,2016.49,1,0.07,0.21,Debit Card,1,423.46,Q3,Low,Silver,Below Average
TSC-8052,04-09-24,CUST-127,Office Supplies,Corporate,Central,2438.91,1,0.18,0.38,Debit Card,0,926.79,Q2,High,Silver,Average
TSC-8053,05-23-22,CUST-379,Home Appliances,Home Office,East,887.69,8,0.05,0.22,Credit Card,0,195.29,Q2,Low,Bronze,Below Average
TSC-8054,09-13-24,CUST-279,Office Supplies,Consumer,West,268.04,8,0.24,0.32,Credit Card,0,85.77,Q3,High,Bronze,Below Average
TSC-8055,10-11-22,CUST-717,Home Appliances,Consumer,South,986.17,2,0.12,0.25,UPI,0,246.54,Q4,Low,Bronze,Below Average
TSC-8056,02-19-24,CUST-233,Personal Care,Consumer,North,3411.56,8,0.18,0.36,UPI,0,1228.16,Q1,High,Gold,Top Performer
TSC-8057,05-26-23,CUST-438,Electronics,Home Office,North,457.11,2,0.14,0.21,Net Banking,0,95.99,Q2,Low,Bronze,Below Average
TSC-8058,05-13-24,CUST-245,Entertainment,Consumer,Central,2797.43,5,0.27,0.29,UPI,0,811.25,Q2,Low,Silver,Average
TSC-8059,07-13-22,CUST-600,Personal Care,Home Office,Central,774.74,1,0.01,0.21,UPI,0,162.7,Q3,Low,Bronze,Below Average
TSC-8060,05-06-22,CUST-350,Electronics,Consumer,East,1018.66,9,0.22,0.35,Credit Card,0,356.53,Q2,High,Bronze,Below Average
TSC-8061,07-04-23,CUST-853,Personal Care,Corporate,West,1995.74,4,0.2,0.4,PayPal,0,798.3,Q3,High,Silver,Below Average
TSC-8062,06-20-23,CUST-388,Office Supplies,Consumer,Central,549.09,10,0.19,0.14,Net Banking,1,76.87,Q2,Low,Bronze,Below Average
TSC-8063,07-21-22,CUST-914,Home Appliances,Consumer,Central,907.36,2,0.12,0.22,Net Banking,0,199.62,Q3,Low,Bronze,Below Average
TSC-8064,03-06-22,CUST-480,Personal Care,Corporate,North,,1,0.0,0.08,Debit Card,0,142.18,Q1,Low,Bronze,Below Average
TSC-8065,09-24-24,CUST-507,Electronics,Corporate,West,1681.86,6,0.21,0.1,UPI,0,168.19,Q3,Low,Silver,Below Average
TSC-8066,09-03-22,CUST-782,Office Supplies,Home Office,East,3758.89,8,0.25,0.38,UPI,0,1428.38,Q3,High,Gold,Top Performer
TSC-8067,05-03-23,CUST-446,Entertainment,Corporate,Central,420.17,4,0.03,0.24,Credit Card,0,100.84,Q2,Low,Bronze,Below Average
TSC-8068,05-05-24,CUST-626,Office Supplies,Corporate,Central,4309.23,1,0.13,0.19,UPI,0,818.75,Q2,Low,Gold,Top Performer
TSC-8069,03-10-24,CUST-324,Home Appliances,Home Office,Central,4090.35,1,0.05,0.29,Debit Card,0,1186.2,Q1,Low,Gold,Top Performer
TSC-8070,12-19-23,CUST-451,Office Supplies,Corporate,North,3841.66,6,0.18,0.25,Credit Card,0,960.42,Q4,Low,Gold,Top Performer
TSC-8071,03-27-23,CUST-257,Entertainment,Corporate,Central,1581.39,2,0.24,0.15,Net Banking,0,237.21,Q1,Low,Silver,Below Average
TSC-8072,10-23-23,CUST-458,Electronics,Consumer,Central,4123.26,5,0.2,0.13,UPI,0,536.02,Q4,Low,Gold,Top Performer
TSC-8073,04-10-22,CUST-769,Personal Care,Consumer,North,954.87,2,0.1,0.26,UPI,0,248.27,Q2,Low,Bronze,Below Average
TSC-8074,09-07-23,CUST-910,Home Appliances,Corporate,Central,665.83,9,0.04,0.12,Debit Card,0,79.9,Q3,Low,Bronze,Below Average
TSC-8075,05-05-23,CUST-180,Entertainment,Home Office,West,272.53,2,0.24,0.1,Debit Card,0,27.25,Q2,Low,Bronze,Below Average
TSC-8076,01-11-22,CUST-540,Home Appliances,Consumer,West,4699.59,5,0.1,0.16,Credit Card,0,751.93,Q1,Low,Gold,Top Performer
TSC-8077,08-14-22,CUST-953,Office Supplies,Consumer,North,1574.65,4,0.01,0.35,Net Banking,0,551.13,Q3,High,Silver,Below Average
TSC-8078,02-06-23,CUST-234,Home Appliances,Corporate,West,4592.21,1,0.17,0.06,Debit Card,0,275.53,Q1,Low,Gold,Top Performer
TSC-8079,06-18-23,CUST-971,Entertainment,Consumer,East,1399.44,10,0.07,0.34,Debit Card,0,475.81,Q2,High,Bronze,Below Average
TSC-8080,04-06-22,CUST-954,Personal Care,Corporate,Central,4542.45,9,0.25,0.27,Net Banking,1,1226.46,Q2,Low,Gold,Top Performer
TSC-8081,11-19-22,CUST-666,Personal Care,Corporate,East,4524.45,3,0.04,0.06,PayPal,0,271.47,Q4,Low,Gold,Top Performer
TSC-8082,12-27-22,CUST-214,Home Appliances,Consumer,West,4622.2,10,0.13,0.26,Credit Card,0,1201.77,Q4,Low,Gold,Top Performer
TSC-8083,,CUST-348,Electronics,Home Office,North,2505.96,8,0.08,0.2,PayPal,0,501.19,Q1,Low,Silver,Average
TSC-8084,01-28-24,CUST-274,Home Appliances,Corporate,North,4336.43,4,0.21,0.34,Net Banking,0,1474.39,Q1,High,Gold,Top Performer
TSC-8085,01-14-24,CUST-906,Office Supplies,Corporate,East,4756.29,9,0.16,0.37,UPI,0,1759.83,Q1,High,Gold,Top Performer
TSC-8086,11-02-23,CUST-253,Personal Care,Consumer,West,1656.85,5,0.24,0.15,Credit Card,0,248.53,Q4,Low,Silver,Below Average
TSC-8087,07-12-24,CUST-933,Personal Care,Consumer,Central,2123.43,2,0.14,0.32,Net Banking,0,679.5,Q3,High,Silver,Average
TSC-8088,01-29-24,CUST-186,Personal Care,Home Office,West,3610.24,8,0.0,0.16,Net Banking,0,577.64,Q1,Low,Gold,Top Performer
TSC-8089,05-07-23,CUST-946,Electronics,Consumer,West,1536.78,4,0.06,0.15,Credit Card,0,230.52,Q2,Low,Silver,Below Average
TSC-8090,01-13-23,CUST-948,Electronics,Consumer,North,3781.36,2,0.3,0.12,PayPal,0,453.76,Q1,Low,Gold,Top Performer
TSC-8091,02-28-22,CUST-725,Entertainment,Consumer,South,415.77,6,0.12,0.29,UPI,0,120.57,Q1,Low,Bronze,Below Average
TSC-8092,10-27-23,CUST-710,Home Appliances,Consumer,Central,2641.32,1,0.19,0.14,PayPal,0,369.78,Q4,Low,Silver,Average
TSC-8093,05-07-24,CUST-708,Home Appliances,Consumer,Central,655.45,8,0.27,0.21,Debit Card,1,137.64,Q2,Low,Bronze,Below Average
TSC-8094,03-08-22,CUST-941,Office Supplies,Consumer,North,1501.95,9,0.01,0.33,PayPal,0,495.64,Q1,High,Silver,Below Average
